,id_veronacard,profilo,data_visita,ora_visita,sito_nome,poi
409324,046BB7BA7B3F80,vrcard2-24,9/27/2015,10:23:00,Anfiteatro Arena,49
409325,04D782BA7B3F80,vrcard2-48,9/21/2015,11:30:00,Anfiteatro Arena,49
409326,04D67DBA7B3F80,vrcard2-48,9/21/2015,11:30:00,Anfiteatro Arena,49
409327,04B5DCC27B3F80,vrcard2-24,9/21/2015,11:26:00,Anfiteatro Arena,49
409328,046B14BA7B3F80,vrcard2-24,9/27/2015,10:23:00,Anfiteatro Arena,49
409329,047BDFBA7B3F80,vrcard2-24,9/27/2015,10:23:00,Anfiteatro Arena,49
409330,04BFA8C27B3F80,vrcard2-24,9/21/2015,11:26:00,Anfiteatro Arena,49
409331,0477E3BA7B3F80,vrcard2-24,9/27/2015,10:23:00,Anfiteatro Arena,49
409332,046B45BA7B3F80,vrcard2-24,9/27/2015,10:21:00,Anfiteatro Arena,49
409333,04605EBA7B3F80,vrcard2-24,9/21/2015,11:23:00,Anfiteatro Arena,49
409334,047F2ABA7B3F80,vrcard2-24,9/21/2015,11:18:00,Anfiteatro Arena,49
409335,047115BA7B3F80,vrcard2-24,9/21/2015,10:37:00,Anfiteatro Arena,49
409336,046B4BBA7B3F80,vrcard2-24,9/27/2015,10:21:00,Anfiteatro Arena,49
409337,046BCFBA7B3F80,vrcard2-24,9/27/2015,10:19:00,Anfiteatro Arena,49
409338,046B17BA7B3F84,vrcard2-24,9/27/2015,10:19:00,Anfiteatro Arena,49
409339,04D40EC27B3F84,vrcard2-24,9/27/2015,10:18:00,Anfiteatro Arena,49
409340,04AE32C27B3F80,vrcard2-24,9/27/2015,10:18:00,Anfiteatro Arena,49
409341,04B084C27B3F80,vrcard2-24,9/27/2015,10:18:00,Anfiteatro Arena,49
409342,047BE9BA7B3F80,vrcard2-24,12/22/2015,9:51:00,Anfiteatro Arena,49
409343,04D510BA7B3F84,vrcard2-48,12/22/2015,9:44:00,Anfiteatro Arena,49
409344,04CB07BA7B3F84,vrcard2-48,9/27/2015,10:18:00,Anfiteatro Arena,49
409345,04CF59BA7B3F80,vrcard2-48,9/27/2015,10:18:00,Anfiteatro Arena,49
409346,04844EBA7B3F80,vrcard2-24,9/27/2015,10:16:00,Anfiteatro Arena,49
409347,047F67BA7B3F80,vrcard2-24,9/27/2015,10:16:00,Anfiteatro Arena,49
409348,0416B7BA7B3F80,vrcard2-24,9/27/2015,10:15:00,Anfiteatro Arena,49
409349,04DB1BBA7B3F80,vrcard2-48,9/22/2015,11:00:00,Anfiteatro Arena,49
409350,046FB9BA7B3F80,vrcard2-24,9/27/2015,10:15:00,Anfiteatro Arena,49
409351,046E82BA7B3F80,vrcard2-24,9/27/2015,10:15:00,Anfiteatro Arena,49
409352,047F86BA7B3F80,vrcard2-24,9/27/2015,10:15:00,Anfiteatro Arena,49
409353,046E23BA7B3F84,vrcard2-24,9/27/2015,10:15:00,Anfiteatro Arena,49
409354,04D51CBA7B3F84,vrcard2-48,12/22/2015,9:44:00,Anfiteatro Arena,49
409355,046F3EBA7B3F80,vrcard2-24,9/27/2015,10:15:00,Anfiteatro Arena,49
409356,046EC9BA7B3F80,vrcard2-24,9/27/2015,10:15:00,Anfiteatro Arena,49
409357,047E83BA7B3F80,vrcard2-24,9/27/2015,10:15:00,Anfiteatro Arena,49
409358,0480EFBA7B3F80,vrcard2-24,9/27/2015,10:15:00,Anfiteatro Arena,49
409359,046E21BA7B3F80,vrcard2-24,9/27/2015,10:15:00,Anfiteatro Arena,49
409360,04B183C27B3F80,vrcard2-24,9/21/2015,10:16:00,Anfiteatro Arena,49
409361,047B76BA7B3F80,vrcard2-24,9/21/2015,10:16:00,Anfiteatro Arena,49
409362,04B200C27B3F84,vrcard2-24,9/21/2015,10:16:00,Anfiteatro Arena,49
409363,04B19BC27B3F80,vrcard2-24,9/21/2015,10:15:00,Anfiteatro Arena,49
409364,0414B9BA7B3F80,vrcard2-24,9/27/2015,10:15:00,Anfiteatro Arena,49
409365,048271BA7B3F80,vrcard2-24,9/27/2015,10:15:00,Anfiteatro Arena,49
409366,04AF31C27B3F80,vrcard2-24,9/21/2015,10:10:00,Anfiteatro Arena,49
409367,04AEE8C27B3F80,vrcard2-24,9/21/2015,10:10:00,Anfiteatro Arena,49
409368,0407DAC27B3F81,vrcard2-24,9/21/2015,10:08:00,Anfiteatro Arena,49
409369,0407A8C27B3F81,vrcard2-24,9/21/2015,10:08:00,Anfiteatro Arena,49
409370,0428F5BA7B3F80,vrcard2-24,9/21/2015,10:05:00,Anfiteatro Arena,49
409371,0477B7BA7B3F80,vrcard2-24,9/27/2015,10:15:00,Anfiteatro Arena,49
409372,04BBB5C27B3F80,vrcard2-24,9/22/2015,13:42:00,Anfiteatro Arena,49
409373,044846BA7B3F80,vrcard2-24,9/21/2015,10:03:00,Anfiteatro Arena,49
409374,0447BCBA7B3F80,vrcard2-24,9/21/2015,10:03:00,Anfiteatro Arena,49
409375,04AD13C27B3F84,vrcard2-24,9/27/2015,10:15:00,Anfiteatro Arena,49
409376,04AD86C27B3F80,vrcard2-24,9/27/2015,10:15:00,Anfiteatro Arena,49
409377,04B5D5C27B3F80,vrcard2-24,9/21/2015,9:57:00,Anfiteatro Arena,49
409378,04BE98C27B3F80,vrcard2-24,9/21/2015,9:57:00,Anfiteatro Arena,49
409379,04D526C27B3F80,vrcard2-24,9/27/2015,10:15:00,Anfiteatro Arena,49
409380,04ACBFC27B3F80,vrcard2-24,9/27/2015,10:15:00,Anfiteatro Arena,49
409381,04A5A1BA7B3F80,vrcard2-48,9/21/2015,9:43:00,Anfiteatro Arena,49
409382,04A83BBA7B3F80,vrcard2-48,9/21/2015,9:43:00,Anfiteatro Arena,49
409383,04DA15BA7B3F80,vrcard2-48,9/21/2015,9:32:00,Anfiteatro Arena,49
409384,048A60BA7B3F80,vrcard2-48,9/21/2015,9:32:00,Anfiteatro Arena,49
409385,0438F3BA7B3F80,vrcard2-24,9/21/2015,9:23:00,Anfiteatro Arena,49
409386,044853BA7B3F80,vrcard2-24,9/21/2015,9:23:00,Anfiteatro Arena,49
409387,04BD66C27B3F80,vrcard2-24,9/21/2015,9:04:00,Anfiteatro Arena,49
409388,04BC3CC27B3F80,vrcard2-24,9/21/2015,9:04:00,Anfiteatro Arena,49
409389,041DB7C27B3F81,vrcard2-24,12/22/2015,9:04:00,Anfiteatro Arena,49
409390,04D78CBA7B3F80,vrcard2-48,11/4/2015,16:22:00,Anfiteatro Arena,49
409391,04AC83C27B3F80,vrcard2-24,9/27/2015,10:15:00,Anfiteatro Arena,49
409392,04AC82C27B3F80,vrcard2-24,9/27/2015,10:14:00,Anfiteatro Arena,49
409393,04B0C5C27B3F80,vrcard2-24,9/27/2015,10:14:00,Anfiteatro Arena,49
409394,04B2CAC27B3F80,vrcard2-24,9/27/2015,10:14:00,Anfiteatro Arena,49
409395,04BA7AC27B3F80,vrcard2-24,9/27/2015,10:14:00,Anfiteatro Arena,49
409396,04AFC7C27B3F80,vrcard2-24,9/27/2015,10:14:00,Anfiteatro Arena,49
409397,04D571BA7B3F80,vrcard2-48,11/4/2015,16:22:00,Anfiteatro Arena,49
409398,04AFBBC27B3F80,vrcard2-24,9/27/2015,10:14:00,Anfiteatro Arena,49
409399,04EC4CC27B3F80,vrcard2-24,9/27/2015,10:14:00,Anfiteatro Arena,49
409400,04B24DC27B3F80,vrcard2-24,9/27/2015,10:14:00,Anfiteatro Arena,49
409401,047DA5BA7B3F80,vrcard2-24,9/27/2015,10:14:00,Anfiteatro Arena,49
409402,047D7FBA7B3F80,vrcard2-24,9/27/2015,10:14:00,Anfiteatro Arena,49
409403,046FFBBA7B3F80,vrcard2-24,9/27/2015,10:14:00,Anfiteatro Arena,49
409404,0430D5BA7B3F80,vrcard2-24,12/22/2015,9:04:00,Anfiteatro Arena,49
409405,047FDFBA7B3F80,vrcard2-24,9/27/2015,10:14:00,Anfiteatro Arena,49
409406,04BCD5C27B3F80,vrcard2-24,9/27/2015,10:14:00,Anfiteatro Arena,49
409407,04ECEEC27B3F80,vrcard2-24,9/23/2015,11:25:00,Anfiteatro Arena,49
409408,04CEDCC27B3F80,vrcard2-24,9/27/2015,10:14:00,Anfiteatro Arena,49
409409,04B07DC27B3F80,vrcard2-24,9/27/2015,10:14:00,Anfiteatro Arena,49
409410,04B26BC27B3F80,vrcard2-24,9/27/2015,10:14:00,Anfiteatro Arena,49
409411,04B23BC27B3F80,vrcard2-24,9/27/2015,10:14:00,Anfiteatro Arena,49
409412,04AF6DC27B3F80,vrcard2-24,9/27/2015,10:14:00,Anfiteatro Arena,49
409413,04AF91C27B3F80,vrcard2-24,9/27/2015,10:14:00,Anfiteatro Arena,49
409414,04FBDAC27B3F80,vrcard2-24,9/23/2015,13:46:00,Anfiteatro Arena,49
409415,04B0D7C27B3F80,vrcard2-24,9/27/2015,10:14:00,Anfiteatro Arena,49
409416,04825DBA7B3F80,vrcard2-24,9/27/2015,10:13:00,Anfiteatro Arena,49
409417,04B026C27B3F84,vrcard2-24,9/23/2015,15:07:00,Anfiteatro Arena,49
409418,048041BA7B3F80,vrcard2-24,9/27/2015,10:13:00,Anfiteatro Arena,49
409419,04C45CBA7B3F80,vrcard2-48,12/30/2015,15:09:00,Anfiteatro Arena,49
409420,04C450BA7B3F80,vrcard2-48,12/30/2015,15:09:00,Anfiteatro Arena,49
409421,0427AC72743380,vrcard2-48,12/28/2015,15:59:00,Anfiteatro Arena,49
409422,0411AA72743381,vrcard2-48,12/28/2015,15:59:00,Anfiteatro Arena,49
409423,041C76C27B3F81,vrcard2-24,12/22/2015,9:04:00,Anfiteatro Arena,49
409424,041C8EC27B3F81,vrcard2-24,12/22/2015,9:04:00,Anfiteatro Arena,49
409425,04E7B8C27B3F80,vrcard2-24,11/4/2015,16:08:00,Anfiteatro Arena,49
409426,04367EC27B3F81,vrcard2-24,9/27/2015,10:13:00,Anfiteatro Arena,49
409427,046BA5BA7B3F80,vrcard2-24,9/27/2015,10:11:00,Anfiteatro Arena,49
409428,04E7BEC27B3F80,vrcard2-24,11/4/2015,16:07:00,Anfiteatro Arena,49
409429,04ADFFC27B3F80,vrcard2-24,9/23/2015,16:23:00,Anfiteatro Arena,49
409430,04419BBA7B3F80,vrcard2-24,9/24/2015,11:55:00,Anfiteatro Arena,49
409431,04E7BFC27B3F80,vrcard2-24,11/4/2015,16:07:00,Anfiteatro Arena,49
409432,0446AF72743380,vrcard2-48,9/24/2015,12:06:00,Anfiteatro Arena,49
409433,04FA94C27B3F80,vrcard2-24,9/24/2015,12:02:00,Anfiteatro Arena,49
409434,041E81BA7B3F81,vrcard2-48,9/24/2015,12:04:00,Anfiteatro Arena,49
409435,047954BA7B3F80,vrcard2-24,9/24/2015,13:35:00,Anfiteatro Arena,49
409436,04BB0FC27B3F84,vrcard2-24,9/24/2015,13:18:00,Anfiteatro Arena,49
409437,04CC1DBA7B3F80,vrcard2-48,9/24/2015,13:35:00,Anfiteatro Arena,49
409438,041E92C27B3F81,vrcard2-24,12/22/2015,9:04:00,Anfiteatro Arena,49
409439,04BF2BC27B3F80,vrcard2-24,11/4/2015,16:05:00,Anfiteatro Arena,49
409440,0481B5BA7B3F80,vrcard2-24,11/4/2015,16:05:00,Anfiteatro Arena,49
409441,04754ABA7B3F80,vrcard2-24,9/24/2015,14:12:00,Anfiteatro Arena,49
409442,047555BA7B3F80,vrcard2-24,9/24/2015,14:21:00,Anfiteatro Arena,49
409443,049AB5BA7B3F80,vrcard2-24,9/25/2015,14:44:00,Anfiteatro Arena,49
409444,04CD8CBA7B3F80,vrcard2-48,9/24/2015,15:59:00,Anfiteatro Arena,49
409445,048DBBBA7B3F80,vrcard2-24,9/25/2015,14:44:00,Anfiteatro Arena,49
409446,040335C27B3F81,vrcard2-24,12/22/2015,9:02:00,Anfiteatro Arena,49
409447,048C7BBA7B3F80,vrcard2-24,9/25/2015,14:57:00,Anfiteatro Arena,49
409448,048FC5BA7B3F80,vrcard2-24,9/25/2015,14:57:00,Anfiteatro Arena,49
409449,040336C27B3F81,vrcard2-24,12/22/2015,9:02:00,Anfiteatro Arena,49
409450,0418D2C27B3F81,vrcard2-24,12/28/2015,15:59:00,Anfiteatro Arena,49
409451,04D33DBA7B3F80,vrcard2-48,11/4/2015,13:29:00,Anfiteatro Arena,49
409452,04F325C27B3F80,vrcard2-24,12/5/2015,14:37:00,Anfiteatro Arena,49
409453,04D222C27B3F80,vrcard2-24,12/5/2015,14:37:00,Anfiteatro Arena,49
409454,043340BA7B3F80,vrcard2-24,12/5/2015,14:36:00,Anfiteatro Arena,49
409455,04325BBA7B3F80,vrcard2-24,12/5/2015,14:36:00,Anfiteatro Arena,49
409456,041D8DC27B3F81,vrcard2-24,12/28/2015,15:58:00,Anfiteatro Arena,49
409457,04B40AC27B3F84,vrcard2-24,12/5/2015,14:36:00,Anfiteatro Arena,49
409458,04B492C27B3F80,vrcard2-24,12/5/2015,14:35:00,Anfiteatro Arena,49
409459,04A368C27B3F80,vrcard2-48,11/4/2015,13:05:00,Anfiteatro Arena,49
409460,044651BA7B3F80,vrcard2-24,11/4/2015,12:58:00,Anfiteatro Arena,49
409461,044887BA7B3F80,vrcard2-24,11/4/2015,12:58:00,Anfiteatro Arena,49
409462,04B48CC27B3F80,vrcard2-24,12/5/2015,14:35:00,Anfiteatro Arena,49
409463,04452BBA7B3F80,vrcard2-24,11/4/2015,12:58:00,Anfiteatro Arena,49
409464,044787BA7B3F80,vrcard2-24,11/4/2015,12:58:00,Anfiteatro Arena,49
409465,04464CBA7B3F80,vrcard2-24,11/4/2015,12:57:00,Anfiteatro Arena,49
409466,044E14BA7B3F84,vrcard2-24,11/4/2015,12:57:00,Anfiteatro Arena,49
409467,04F54BC27B3F80,vrcard2-24,9/26/2015,15:23:00,Anfiteatro Arena,49
409468,04F31EC27B3F80,vrcard2-24,9/26/2015,15:23:00,Anfiteatro Arena,49
409469,04B41EC27B3F80,vrcard2-24,12/5/2015,14:34:00,Anfiteatro Arena,49
409470,04B512C27B3F80,vrcard2-24,12/5/2015,14:34:00,Anfiteatro Arena,49
409471,04D4C6C27B3F80,vrcard2-24,11/4/2015,12:55:00,Anfiteatro Arena,49
409472,044079BA7B3F80,vrcard2-24,9/26/2015,15:22:00,Anfiteatro Arena,49
409473,044074BA7B3F80,vrcard2-24,9/26/2015,15:22:00,Anfiteatro Arena,49
409474,04B778C27B3F80,vrcard2-24,12/5/2015,14:34:00,Anfiteatro Arena,49
409475,04B526C27B3F80,vrcard2-24,12/5/2015,14:34:00,Anfiteatro Arena,49
409476,04F2FDC27B3F80,vrcard2-24,9/26/2015,14:41:00,Anfiteatro Arena,49
409477,04F2D7C27B3F80,vrcard2-24,9/26/2015,14:41:00,Anfiteatro Arena,49
409478,04D5B672743380,vrcard2-48,11/4/2015,12:46:00,Anfiteatro Arena,49
409479,04B1B772743380,vrcard2-48,11/4/2015,12:46:00,Anfiteatro Arena,49
409480,04D5D0C27B3F80,vrcard2-24,12/5/2015,14:33:00,Anfiteatro Arena,49
409481,04B57FC27B3F80,vrcard2-24,12/5/2015,14:33:00,Anfiteatro Arena,49
409482,04BB22C27B3F84,vrcard2-24,11/4/2015,12:39:00,Anfiteatro Arena,49
409483,04BC15C27B3F84,vrcard2-24,11/4/2015,12:39:00,Anfiteatro Arena,49
409484,04BBD4C27B3F80,vrcard2-24,11/4/2015,12:39:00,Anfiteatro Arena,49
409485,04D62DBA7B3F80,vrcard2-48,9/26/2015,14:38:00,Anfiteatro Arena,49
409486,04AD24C27B3F80,vrcard2-24,11/4/2015,12:39:00,Anfiteatro Arena,49
409487,044CAC72743380,vrcard2-48,11/4/2015,10:20:00,Anfiteatro Arena,49
409488,04B383C27B3F80,vrcard2-24,9/26/2015,14:36:00,Anfiteatro Arena,49
409489,0426AB72743380,vrcard2-48,11/4/2015,10:20:00,Anfiteatro Arena,49
409490,044DF3BA7B3F80,vrcard2-24,9/26/2015,14:35:00,Anfiteatro Arena,49
409491,044B9BBA7B3F80,vrcard2-24,9/26/2015,14:35:00,Anfiteatro Arena,49
409492,04B543C27B3F80,vrcard2-24,12/5/2015,14:28:00,Anfiteatro Arena,49
409493,04B5B6C27B3F80,vrcard2-24,12/5/2015,14:28:00,Anfiteatro Arena,49
409494,046A71BA7B3F80,vrcard2-24,9/26/2015,14:34:00,Anfiteatro Arena,49
409495,046A58BA7B3F80,vrcard2-24,9/26/2015,14:34:00,Anfiteatro Arena,49
409496,04CDCFC27B3F80,vrcard2-24,11/4/2015,9:58:00,Anfiteatro Arena,49
409497,04CECBC27B3F80,vrcard2-24,11/4/2015,9:58:00,Anfiteatro Arena,49
409498,04AD33C27B3F80,vrcard2-24,11/4/2015,9:43:00,Anfiteatro Arena,49
409499,04AED4C27B3F80,vrcard2-24,11/4/2015,9:43:00,Anfiteatro Arena,49
409500,04F356C27B3F80,vrcard2-24,9/26/2015,14:32:00,Anfiteatro Arena,49
409501,04F36EC27B3F80,vrcard2-24,9/26/2015,14:32:00,Anfiteatro Arena,49
409502,047F7FBA7B3F80,vrcard2-24,11/4/2015,9:43:00,Anfiteatro Arena,49
409503,04827DBA7B3F80,vrcard2-24,11/4/2015,9:43:00,Anfiteatro Arena,49
409504,048218BA7B3F84,vrcard2-24,11/4/2015,9:43:00,Anfiteatro Arena,49
409505,04914DBA7B3F80,vrcard2-48,12/30/2015,15:09:00,Anfiteatro Arena,49
409506,0453E2BA7B3F80,vrcard2-24,12/30/2015,13:17:00,Anfiteatro Arena,49
409507,042ACDC27B3F81,vrcard2-24,12/28/2015,15:56:00,Anfiteatro Arena,49
409508,040205C27B3F85,vrcard2-24,12/28/2015,15:56:00,Anfiteatro Arena,49
409509,045D64BA7B3F80,vrcard2-24,11/4/2015,9:17:00,Anfiteatro Arena,49
409510,04F6E5C27B3F80,vrcard2-24,11/4/2015,9:17:00,Anfiteatro Arena,49
409511,044326BA7B3F80,vrcard2-24,9/26/2015,13:33:00,Anfiteatro Arena,49
409512,045A19BA7B3F84,vrcard2-24,9/26/2015,13:33:00,Anfiteatro Arena,49
409513,04FB74C27B3F80,vrcard2-24,11/4/2015,9:17:00,Anfiteatro Arena,49
409514,045D4ABA7B3F80,vrcard2-24,9/26/2015,13:32:00,Anfiteatro Arena,49
409515,0469B2BA7B3F80,vrcard2-24,9/26/2015,13:32:00,Anfiteatro Arena,49
409516,04A275C27B3F80,vrcard2-48,11/4/2015,9:17:00,Anfiteatro Arena,49
409517,04A2E7C27B3F80,vrcard2-48,11/4/2015,9:17:00,Anfiteatro Arena,49
409518,04A36DC27B3F80,vrcard2-48,11/4/2015,8:57:00,Anfiteatro Arena,49
409519,042D90C27B3F81,vrcard2-24,12/5/2015,13:35:00,Anfiteatro Arena,49
409520,04700CBA7B3F84,vrcard2-24,9/20/2015,15:17:00,Anfiteatro Arena,49
409521,04725DBA7B3F80,vrcard2-24,9/20/2015,15:17:00,Anfiteatro Arena,49
409522,042DA8C27B3F81,vrcard2-24,12/5/2015,13:35:00,Anfiteatro Arena,49
409523,046A35BA7B3F80,vrcard2-24,9/26/2015,13:29:00,Anfiteatro Arena,49
409524,04A7EAC27B3F80,vrcard2-48,12/28/2015,15:55:00,Anfiteatro Arena,49
409525,049F33C27B3F80,vrcard2-48,12/28/2015,15:55:00,Anfiteatro Arena,49
409526,04FD01C27B3F84,vrcard2-24,9/26/2015,13:24:00,Anfiteatro Arena,49
409527,04F945C27B3F80,vrcard2-24,9/26/2015,13:24:00,Anfiteatro Arena,49
409528,042ABAC27B3F81,vrcard2-24,12/5/2015,13:31:00,Anfiteatro Arena,49
409529,042C8AC27B3F81,vrcard2-24,12/5/2015,13:31:00,Anfiteatro Arena,49
409530,045246BA7B3F80,vrcard2-24,12/30/2015,13:17:00,Anfiteatro Arena,49
409531,04A619C27B3F84,vrcard2-48,12/28/2015,15:55:00,Anfiteatro Arena,49
409532,042DB3C27B3F81,vrcard2-24,12/5/2015,13:28:00,Anfiteatro Arena,49
409533,046A2EBA7B3F80,vrcard2-24,9/26/2015,13:22:00,Anfiteatro Arena,49
409534,04F385C27B3F80,vrcard2-24,9/26/2015,13:21:00,Anfiteatro Arena,49
409535,04A908C27B3F84,vrcard2-24,9/26/2015,13:21:00,Anfiteatro Arena,49
409536,046779BA7B3F80,vrcard2-24,9/26/2015,13:21:00,Anfiteatro Arena,49
409537,04DDE7C27B3F80,vrcard2-24,9/20/2015,15:12:00,Anfiteatro Arena,49
409538,04DDB0C27B3F80,vrcard2-24,9/20/2015,15:12:00,Anfiteatro Arena,49
409539,044F63BA7B3F80,vrcard2-24,12/5/2015,13:28:00,Anfiteatro Arena,49
409540,04F4A3C27B3F80,vrcard2-24,9/26/2015,12:06:00,Anfiteatro Arena,49
409541,04AA08C27B3F84,vrcard2-24,9/26/2015,12:06:00,Anfiteatro Arena,49
409542,04C7E1BA7B3F80,vrcard2-48,12/5/2015,13:26:00,Anfiteatro Arena,49
409543,04F623C27B3F80,vrcard2-24,9/26/2015,12:05:00,Anfiteatro Arena,49
409544,04F84BC27B3F80,vrcard2-24,9/26/2015,12:05:00,Anfiteatro Arena,49
409545,044892BA7B3F80,vrcard2-24,9/26/2015,12:05:00,Anfiteatro Arena,49
409546,04C7D5BA7B3F80,vrcard2-48,12/5/2015,13:26:00,Anfiteatro Arena,49
409547,040BAF72743381,vrcard2-48,9/26/2015,12:05:00,Anfiteatro Arena,49
409548,0414AF72743381,vrcard2-48,9/26/2015,12:05:00,Anfiteatro Arena,49
409549,04B71FC27B3F80,vrcard2-24,9/26/2015,12:05:00,Anfiteatro Arena,49
409550,0476E5BA7B3F80,vrcard2-24,9/26/2015,12:05:00,Anfiteatro Arena,49
409551,04F4FBC27B3F80,vrcard2-24,11/3/2015,16:05:00,Anfiteatro Arena,49
409552,047608BA7B3F84,vrcard2-24,9/26/2015,12:03:00,Anfiteatro Arena,49
409553,044107BA7B3F84,vrcard2-24,9/20/2015,15:06:00,Anfiteatro Arena,49
409554,043D36BA7B3F80,vrcard2-24,9/20/2015,15:06:00,Anfiteatro Arena,49
409555,04B340C27B3F80,vrcard2-24,9/26/2015,12:03:00,Anfiteatro Arena,49
409556,04B313C27B3F80,vrcard2-24,9/20/2015,15:05:00,Anfiteatro Arena,49
409557,04B3ACC27B3F80,vrcard2-24,9/26/2015,12:03:00,Anfiteatro Arena,49
409558,04AE94C27B3F80,vrcard2-24,9/20/2015,15:05:00,Anfiteatro Arena,49
409559,04F511C27B3F84,vrcard2-24,11/3/2015,16:05:00,Anfiteatro Arena,49
409560,047A2EBA7B3F80,vrcard2-24,9/26/2015,11:58:00,Anfiteatro Arena,49
409561,0477E7BA7B3F80,vrcard2-24,9/26/2015,11:58:00,Anfiteatro Arena,49
409562,045F10BA7B3F84,vrcard2-24,9/26/2015,11:54:00,Anfiteatro Arena,49
409563,04A6FEBA7B3F80,vrcard2-48,9/26/2015,11:52:00,Anfiteatro Arena,49
409564,04C88FBA7B3F80,vrcard2-48,9/26/2015,11:52:00,Anfiteatro Arena,49
409565,04C89BBA7B3F80,vrcard2-48,9/26/2015,11:52:00,Anfiteatro Arena,49
409566,04C445BA7B3F80,vrcard2-48,12/30/2015,15:09:00,Anfiteatro Arena,49
409567,04B622C27B3F84,vrcard2-24,9/26/2015,11:52:00,Anfiteatro Arena,49
409568,04B61BC27B3F84,vrcard2-24,9/26/2015,11:52:00,Anfiteatro Arena,49
409569,0446DCBA7B3F80,vrcard2-24,9/26/2015,11:50:00,Anfiteatro Arena,49
409570,04606FBA7B3F80,vrcard2-24,9/26/2015,11:50:00,Anfiteatro Arena,49
409571,04605FBA7B3F80,vrcard2-24,9/26/2015,11:50:00,Anfiteatro Arena,49
409572,047A3ABA7B3F80,vrcard2-24,9/26/2015,11:48:00,Anfiteatro Arena,49
409573,047A59BA7B3F80,vrcard2-24,9/26/2015,11:48:00,Anfiteatro Arena,49
409574,046046BA7B3F80,vrcard2-24,9/26/2015,11:47:00,Anfiteatro Arena,49
409575,04556CBA7B3F80,vrcard2-24,12/5/2015,13:12:00,Anfiteatro Arena,49
409576,042664BA7B3F81,vrcard2-48,11/3/2015,13:30:00,Anfiteatro Arena,49
409577,0489B772743380,vrcard2-48,11/3/2015,13:30:00,Anfiteatro Arena,49
409578,047696BA7B3F80,vrcard2-24,9/26/2015,11:05:00,Anfiteatro Arena,49
409579,04BF08C27B3F84,vrcard2-24,9/20/2015,14:58:00,Anfiteatro Arena,49
409580,04BF0EC27B3F84,vrcard2-24,9/20/2015,14:58:00,Anfiteatro Arena,49
409581,044332BA7B3F80,vrcard2-24,9/26/2015,11:02:00,Anfiteatro Arena,49
409582,043099BA7B3F81,vrcard2-48,11/3/2015,13:30:00,Anfiteatro Arena,49
409583,04608CBA7B3F80,vrcard2-24,9/26/2015,11:02:00,Anfiteatro Arena,49
409584,04B36AC27B3F80,vrcard2-24,9/26/2015,11:02:00,Anfiteatro Arena,49
409585,04B377C27B3F80,vrcard2-24,9/26/2015,11:02:00,Anfiteatro Arena,49
409586,042FA7BA7B3F81,vrcard2-48,11/3/2015,13:30:00,Anfiteatro Arena,49
409587,04A60BC27B3F80,vrcard2-48,9/26/2015,11:02:00,Anfiteatro Arena,49
409588,04F6B472743380,vrcard2-48,9/20/2015,14:55:00,Anfiteatro Arena,49
409589,04ECB272743380,vrcard2-48,9/20/2015,14:55:00,Anfiteatro Arena,49
409590,047850BA7B3F80,vrcard2-24,9/26/2015,11:02:00,Anfiteatro Arena,49
409591,047831BA7B3F80,vrcard2-24,9/26/2015,11:02:00,Anfiteatro Arena,49
409592,047775BA7B3F80,vrcard2-24,9/26/2015,11:01:00,Anfiteatro Arena,49
409593,0455B5BA7B3F80,vrcard2-24,12/5/2015,13:12:00,Anfiteatro Arena,49
409594,045653BA7B3F80,vrcard2-24,12/5/2015,13:12:00,Anfiteatro Arena,49
409595,0476D2BA7B3F80,vrcard2-24,9/26/2015,10:55:00,Anfiteatro Arena,49
409596,04763CBA7B3F80,vrcard2-24,9/26/2015,10:55:00,Anfiteatro Arena,49
409597,04432DBA7B3F80,vrcard2-24,9/26/2015,10:54:00,Anfiteatro Arena,49
409598,045F43BA7B3F80,vrcard2-24,9/26/2015,10:54:00,Anfiteatro Arena,49
409599,04C07FC27B3F80,vrcard2-24,9/26/2015,10:53:00,Anfiteatro Arena,49
409600,04C23EC27B3F80,vrcard2-24,9/26/2015,10:53:00,Anfiteatro Arena,49
409601,046D3EBA7B3F80,vrcard2-24,9/26/2015,10:53:00,Anfiteatro Arena,49
409602,046E28BA7B3F84,vrcard2-24,9/26/2015,10:53:00,Anfiteatro Arena,49
409603,04E7ACBA7B3F80,vrcard2-48,9/26/2015,10:53:00,Anfiteatro Arena,49
409604,0442D5BA7B3F80,vrcard2-24,9/26/2015,10:31:00,Anfiteatro Arena,49
409605,0442B6BA7B3F80,vrcard2-24,9/26/2015,10:31:00,Anfiteatro Arena,49
409606,04528ABA7B3F80,vrcard2-24,9/20/2015,14:04:00,Anfiteatro Arena,49
409607,0450D5BA7B3F80,vrcard2-24,9/20/2015,14:04:00,Anfiteatro Arena,49
409608,0443FBBA7B3F80,vrcard2-24,9/26/2015,10:30:00,Anfiteatro Arena,49
409609,04420BBA7B3F84,vrcard2-24,9/26/2015,10:30:00,Anfiteatro Arena,49
409610,04154ABA7B3F81,vrcard2-48,9/26/2015,10:29:00,Anfiteatro Arena,49
409611,04C621BA7B3F80,vrcard2-48,12/30/2015,15:09:00,Anfiteatro Arena,49
409612,045351BA7B3F80,vrcard2-24,12/30/2015,13:16:00,Anfiteatro Arena,49
409613,04531CBA7B3F84,vrcard2-24,12/30/2015,13:16:00,Anfiteatro Arena,49
